SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Elementary Teachers,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Instructional Coordinators and Supervisors to the Staff,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Kindergarten Teachers,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Administrative Support Staff,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Administrators,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Librarians/media specialists,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Pre-kindergarten Teachers,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Administrative Support Staff,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School administrators,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Counselors,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Psychologists,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Secondary School Counselors,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Secondary Teachers,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Student Support Services Staff (w/o Psychology),,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Guidance Counselors,,Derived - Major Staffing Category,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Staff,,Derived - Major Staffing Category,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Other Staff,,Derived - Major Staffing Category,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Staff,,Derived - Major Staffing Category,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Teachers,,Derived - Major Staffing Category,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,No Category Codes,,Education Unit Total,Not reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,All Other Support Staff,126.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Elementary School Counselors,27.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Elementary Teachers,661.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Instructional Coordinators and Supervisors to the Staff,123.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Kindergarten Teachers,84.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,LEA Administrative Support Staff,169.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,LEA Administrators,35.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Librarians/media specialists,40.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Library/Media Support Staff,2.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Paraprofessionals/Instructional Aides,853.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Pre-kindergarten Teachers,42.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,School Administrative Support Staff,167.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,School administrators,84.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,School Counselors,,Category Set A,Not reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,School Psychologists,5.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Secondary School Counselors,53.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Secondary Teachers,897.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Student Support Services Staff (w/o Psychology),156.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Ungraded Teachers,0.00,Category Set A,Reported
2023-2024,66,GUAM,GU,Guam Department of Education,01,Guidance Counselors,80.00,Derived - Major Staffing Category,Derived
2023-2024,66,GUAM,GU,Guam Department of Education,01,LEA Staff,327.00,Derived - Major Staffing Category,Derived
2023-2024,66,GUAM,GU,Guam Department of Education,01,Other Staff,126.00,Derived - Major Staffing Category,Derived
2023-2024,66,GUAM,GU,Guam Department of Education,01,School Staff,1307.00,Derived - Major Staffing Category,Derived
2023-2024,66,GUAM,GU,Guam Department of Education,01,Teachers,1684.00,Derived - Major Staffing Category,Derived
2023-2024,66,GUAM,GU,Guam Department of Education,01,No Category Codes,3524.00,Education Unit Total,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,All Other Support Staff,42.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Elementary School Counselors,14.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Elementary Teachers,209.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Instructional Coordinators and Supervisors to the Staff,4.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Kindergarten Teachers,32.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,LEA Administrative Support Staff,177.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,LEA Administrators,10.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Librarians/media specialists,11.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Library/Media Support Staff,5.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Missing,,Category Set A,Not reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Paraprofessionals/Instructional Aides,215.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Pre-kindergarten Teachers,14.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Administrative Support Staff,271.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School administrators,41.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Counselors,1.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Psychologists,1.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Secondary School Counselors,23.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Secondary Teachers,277.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Student Support Services Staff (w/o Psychology),33.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Ungraded Teachers,7.00,Category Set A,Reported
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Guidance Counselors,38.00,Derived - Major Staffing Category,Derived
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,LEA Staff,191.00,Derived - Major Staffing Category,Derived
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Other Staff,42.00,Derived - Major Staffing Category,Derived
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Staff,577.00,Derived - Major Staffing Category,Derived
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Teachers,539.00,Derived - Major Staffing Category,Derived
2023-2024,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,No Category Codes,1387.00,Education Unit Total,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,All Other Support Staff,5574.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Elementary Teachers,14298.43,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,324.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,1182.48,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,1007.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Administrators,212.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Librarians/media specialists,833.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,45.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,95.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,396.37,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,1833.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School administrators,899.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Counselors,551.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Psychologists,772.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Secondary Teachers,8005.41,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),4575.00,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Ungraded Teachers,708.31,Category Set A,Reported
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Guidance Counselors,551.00,Derived - Major Staffing Category,Derived
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Staff,1543.00,Derived - Major Staffing Category,Derived
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Other Staff,5574.00,Derived - Major Staffing Category,Derived
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Staff,9052.00,Derived - Major Staffing Category,Derived
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Teachers,24591.00,Derived - Major Staffing Category,Derived
2023-2024,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,No Category Codes,41311.00,Education Unit Total,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,All Other Support Staff,455.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Elementary School Counselors,21.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Elementary Teachers,373.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Instructional Coordinators and Supervisors to the Staff,24.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Kindergarten Teachers,39.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,LEA Administrative Support Staff,140.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,LEA Administrators,25.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Librarians/media specialists,14.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Library/Media Support Staff,3.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Paraprofessionals/Instructional Aides,271.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Pre-kindergarten Teachers,12.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Administrative Support Staff,44.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School administrators,72.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Counselors,8.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Psychologists,3.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Secondary School Counselors,33.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Secondary Teachers,484.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Student Support Services Staff (w/o Psychology),123.00,Category Set A,Reported
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Guidance Counselors,62.00,Derived - Major Staffing Category,Derived
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,LEA Staff,189.00,Derived - Major Staffing Category,Derived
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Other Staff,455.00,Derived - Major Staffing Category,Derived
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Staff,530.00,Derived - Major Staffing Category,Derived
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Teachers,908.00,Derived - Major Staffing Category,Derived
2023-2024,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,No Category Codes,2144.00,Education Unit Total,Reported
