SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Elementary School Counselors,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Elementary Teachers,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Instructional Coordinators and Supervisors to the Staff,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Kindergarten Teachers,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Administrative Support Staff,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Administrators,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Librarians/media specialists,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Pre-kindergarten Teachers,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Administrative Support Staff,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School administrators,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Counselors,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Psychologists,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Secondary School Counselors,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Secondary Teachers,,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Student Support Services Staff (w/o Psychology),,Category Set A,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Guidance Counselors,,Derived - Major Staffing Category,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Staff,,Derived - Major Staffing Category,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Other Staff,,Derived - Major Staffing Category,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Staff,,Derived - Major Staffing Category,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Teachers,,Derived - Major Staffing Category,Not reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,No Category Codes,,Education Unit Total,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,All Other Support Staff,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Elementary School Counselors,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Elementary Teachers,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Instructional Coordinators and Supervisors to the Staff,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Kindergarten Teachers,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,LEA Administrative Support Staff,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,LEA Administrators,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Librarians/media specialists,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Pre-kindergarten Teachers,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,School Administrative Support Staff,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,School administrators,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,School Counselors,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,School Psychologists,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Secondary School Counselors,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Secondary Teachers,,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Student Support Services Staff (w/o Psychology),,Category Set A,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Guidance Counselors,,Derived - Major Staffing Category,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,LEA Staff,,Derived - Major Staffing Category,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Other Staff,,Derived - Major Staffing Category,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,School Staff,,Derived - Major Staffing Category,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,Teachers,,Derived - Major Staffing Category,Not reported
2022-2023,66,GUAM,GU,Guam Department of Education,01,No Category Codes,,Education Unit Total,Not reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,All Other Support Staff,43.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Elementary School Counselors,13.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Elementary Teachers,209.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Instructional Coordinators and Supervisors to the Staff,7.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Kindergarten Teachers,31.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,LEA Administrative Support Staff,182.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,LEA Administrators,12.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Librarians/media specialists,10.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Library/Media Support Staff,5.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Missing,,Category Set A,Not reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Paraprofessionals/Instructional Aides,228.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Pre-kindergarten Teachers,13.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Administrative Support Staff,192.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School administrators,43.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Counselors,1.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Psychologists,1.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Secondary School Counselors,24.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Secondary Teachers,270.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Student Support Services Staff (w/o Psychology),35.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Ungraded Teachers,10.00,Category Set A,Reported
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Guidance Counselors,38.00,Derived - Major Staffing Category,Derived
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,LEA Staff,201.00,Derived - Major Staffing Category,Derived
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Other Staff,43.00,Derived - Major Staffing Category,Derived
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Staff,514.00,Derived - Major Staffing Category,Derived
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Teachers,533.00,Derived - Major Staffing Category,Derived
2022-2023,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,No Category Codes,1329.00,Education Unit Total,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,All Other Support Staff,5876.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Elementary Teachers,11795.92,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,324.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,1012.60,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,1052.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Administrators,201.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Librarians/media specialists,821.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,47.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,74.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,215.78,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,1878.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School administrators,857.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Counselors,534.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Psychologists,787.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Secondary Teachers,6457.45,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),4690.00,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Ungraded Teachers,4614.25,Category Set A,Reported
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Guidance Counselors,534.00,Derived - Major Staffing Category,Derived
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Staff,1577.00,Derived - Major Staffing Category,Derived
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Other Staff,5876.00,Derived - Major Staffing Category,Derived
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Staff,9154.00,Derived - Major Staffing Category,Derived
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Teachers,24096.00,Derived - Major Staffing Category,Derived
2022-2023,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,No Category Codes,41237.00,Education Unit Total,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,All Other Support Staff,487.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Elementary School Counselors,39.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Elementary Teachers,411.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Instructional Coordinators and Supervisors to the Staff,21.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Kindergarten Teachers,43.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,LEA Administrative Support Staff,89.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,LEA Administrators,53.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Librarians/media specialists,14.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Library/Media Support Staff,3.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Paraprofessionals/Instructional Aides,265.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Pre-kindergarten Teachers,9.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Administrative Support Staff,50.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School administrators,72.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Counselors,20.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Psychologists,4.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Secondary School Counselors,6.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Secondary Teachers,425.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Student Support Services Staff (w/o Psychology),24.00,Category Set A,Reported
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Guidance Counselors,65.00,Derived - Major Staffing Category,Derived
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,LEA Staff,163.00,Derived - Major Staffing Category,Derived
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Other Staff,487.00,Derived - Major Staffing Category,Derived
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Staff,432.00,Derived - Major Staffing Category,Derived
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Teachers,888.00,Derived - Major Staffing Category,Derived
2022-2023,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,No Category Codes,2035.00,Education Unit Total,Reported
