SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Instructional Coordinators and Supervisors to the Staff,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Kindergarten Teachers,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Administrative Support Staff,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Administrators,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Librarians/media specialists,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Pre-kindergarten Teachers,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Administrative Support Staff,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School administrators,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Counselors,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Psychologists,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Secondary School Counselors,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Secondary Teachers,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Student Support Services Staff (w/o Psychology),,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Guidance Counselors,,Derived - Major Staffing Category,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Staff,,Derived - Major Staffing Category,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Other Staff,,Derived - Major Staffing Category,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Staff,,Derived - Major Staffing Category,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Teachers,,Derived - Major Staffing Category,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,No Category Codes,,Education Unit Total,Not reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,All Other Support Staff,129.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Elementary School Counselors,27.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Elementary Teachers,689.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Instructional Coordinators and Supervisors to the Staff,121.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Kindergarten Teachers,86.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,LEA Administrative Support Staff,153.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,LEA Administrators,43.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Librarians/media specialists,39.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Library/Media Support Staff,3.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Paraprofessionals/Instructional Aides,819.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Pre-kindergarten Teachers,35.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,School Administrative Support Staff,157.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,School administrators,86.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,66,GUAM,GU,Guam Department of Education,01,School Psychologists,5.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Secondary School Counselors,53.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Secondary Teachers,957.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Student Support Services Staff (w/o Psychology),111.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Ungraded Teachers,0.00,Category Set A,Reported
2021-2022,66,GUAM,GU,Guam Department of Education,01,Guidance Counselors,80.00,Derived - Major Staffing Category,Derived
2021-2022,66,GUAM,GU,Guam Department of Education,01,LEA Staff,317.00,Derived - Major Staffing Category,Derived
2021-2022,66,GUAM,GU,Guam Department of Education,01,Other Staff,129.00,Derived - Major Staffing Category,Derived
2021-2022,66,GUAM,GU,Guam Department of Education,01,School Staff,1220.00,Derived - Major Staffing Category,Derived
2021-2022,66,GUAM,GU,Guam Department of Education,01,Teachers,1767.00,Derived - Major Staffing Category,Derived
2021-2022,66,GUAM,GU,Guam Department of Education,01,No Category Codes,3513.00,Education Unit Total,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,All Other Support Staff,32.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Elementary School Counselors,10.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Elementary Teachers,212.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Instructional Coordinators and Supervisors to the Staff,5.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Kindergarten Teachers,21.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,LEA Administrative Support Staff,145.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,LEA Administrators,15.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Librarians/media specialists,9.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Library/Media Support Staff,5.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Missing,,Category Set A,Not reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Paraprofessionals/Instructional Aides,206.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Pre-kindergarten Teachers,15.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Administrative Support Staff,75.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School administrators,42.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Counselors,1.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Psychologists,1.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Secondary School Counselors,26.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Secondary Teachers,251.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Student Support Services Staff (w/o Psychology),34.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Ungraded Teachers,8.00,Category Set A,Reported
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Guidance Counselors,37.00,Derived - Major Staffing Category,Derived
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,LEA Staff,165.00,Derived - Major Staffing Category,Derived
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Other Staff,32.00,Derived - Major Staffing Category,Derived
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,School Staff,372.00,Derived - Major Staffing Category,Derived
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,Teachers,507.00,Derived - Major Staffing Category,Derived
2021-2022,69,NORTHERN MARIANAS,MP,Commonwealth of the Northern Mariana Islands Public School,01,No Category Codes,1113.00,Education Unit Total,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,All Other Support Staff,6139.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Elementary Teachers,10494.28,Category Set A,Imputation
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,203.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,1232.91,Category Set A,Imputation
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,1123.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Administrators,205.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Librarians/media specialists,773.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,52.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,80.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,191.57,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,1226.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School administrators,877.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Counselors,509.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Psychologists,749.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Secondary Teachers,6026.63,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),4680.00,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Ungraded Teachers,5402.61,Category Set A,Reported
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Guidance Counselors,509.00,Derived - Major Staffing Category,Derived
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Staff,1531.00,Derived - Major Staffing Category,Derived
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Other Staff,6139.00,Derived - Major Staffing Category,Derived
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Staff,8437.00,Derived - Major Staffing Category,Derived
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Teachers,23348.00,Derived - Major Staffing Category,Derived
2021-2022,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,No Category Codes,39964.00,Education Unit Total,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,All Other Support Staff,461.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Elementary School Counselors,39.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Elementary Teachers,465.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Instructional Coordinators and Supervisors to the Staff,21.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Kindergarten Teachers,28.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,LEA Administrative Support Staff,72.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,LEA Administrators,59.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Librarians/media specialists,11.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Library/Media Support Staff,4.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Paraprofessionals/Instructional Aides,259.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Pre-kindergarten Teachers,7.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Administrative Support Staff,50.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School administrators,20.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Counselors,21.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Psychologists,4.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Secondary School Counselors,4.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Secondary Teachers,416.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Student Support Services Staff (w/o Psychology),27.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Ungraded Teachers,0.00,Category Set A,Reported
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Guidance Counselors,64.00,Derived - Major Staffing Category,Derived
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,LEA Staff,152.00,Derived - Major Staffing Category,Derived
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Other Staff,461.00,Derived - Major Staffing Category,Derived
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,School Staff,375.00,Derived - Major Staffing Category,Derived
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Teachers,916.00,Derived - Major Staffing Category,Derived
2021-2022,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,No Category Codes,1968.00,Education Unit Total,Reported
